idx,text_bilstm,true_label_bilstm,pred_label_bilstm,pred_prob_bilstm,text_llama,true_label_llama,pred_label_llama,pred_prob_llama,category
3145,"I have to agree with most of the other posts. Was it a comedy? a drama? to me it leaned a little to much towards the comedy side. I could have been a great movie without the comedy and it was horribly contrived. Jamie keeps running into the Julio and whats his name. In New York, how many times do you run into someone you know in downtown Cleveland.And just how could Robert Pastorelli dig up Yankee Stadium to hide the gold. Again, a comedy or drama? But it was still entertaining especially for a Sunday morning. I enjoyed Kimberly Elise's performance, she certainly a beautiful actress and seems to take her craft seriously. She is a younger actress that is going to be viable.",1,1,0.9782797694206238,"I have to agree with most of the other posts. Was it a comedy? a drama? to me it leaned a little to much towards the comedy side. I could have been a great movie without the comedy and it was horribly contrived. Jamie keeps running into the Julio and whats his name. In New York, how many times do you run into someone you know in downtown Cleveland.And just how could Robert Pastorelli dig up Yankee Stadium to hide the gold. Again, a comedy or drama? But it was still entertaining especially for a Sunday morning. I enjoyed Kimberly Elise's performance, she certainly a beautiful actress and seems to take her craft seriously. She is a younger actress that is going to be viable.",1,0,0.4375,bilstm_correct_llama_wrong
3160,"I saw this film shortly after watching Moonlight & Valentino with Elizabeth Perkins, Gwyneth Platrow, Whoopi Goldberg and Kathleen Turner. There are a lot of similarities between the two films. They both have great casts and good acting. They both have stock characters of sisters who are very different, an offensive stepmother, a woman friend/confidant, an emotionally unavailable father, a dead mother and a surprise lover. Both films have the characters experience life-changing realizations and both films suffer from a kind of 'love conquers all' sentimentality. They both add a little titillation with Cameron Diaz in black underwear and a partial back shot of Gwyneth Paltrow naked.<br /><br />Both films seem contrived, as if the writers of the works the films are based on did market research and said, ""Ok, there's a market for stories about relationships between women, so I'm going to write about two sisters with an offensive stepmother"" In other words, instead of the drama emerging from the truth of the relationship, the relationship is invented to fit the dramatic situation. It seems forced, the characters don't seem real, the relationships are unbelievable.<br /><br />The resolution of the tensions between the characters is simplistic with simple apologies completely whisking away years of acrimony leaving everyone feeling warm and fuzzy ever after. It's just not real. Romantic fantasy.<br /><br />The characters in In Her Shoes are a little more overblown than Moonlight & Valentino, especially the stepmother part. Sydelle Feller is so evil that it is difficult to believe that the father would stay with her, or even marry her in the first place.<br /><br />If you liked Moonlight & Valentino you will probably like In Her Shoes as well. Enjoyable performances in both, in fact, the actors bring depth to their parts that goes way beyond the contrived sentimentality of the scripts.",0,1,0.9708107709884644,"I saw this film shortly after watching Moonlight & Valentino with Elizabeth Perkins, Gwyneth Platrow, Whoopi Goldberg and Kathleen Turner. There are a lot of similarities between the two films. They both have great casts and good acting. They both have stock characters of sisters who are very different, an offensive stepmother, a woman friend/confidant, an emotionally unavailable father, a dead mother and a surprise lover. Both films have the characters experience life-changing realizations and both films suffer from a kind of 'love conquers all' sentimentality. They both add a little titillation with Cameron Diaz in black underwear and a partial back shot of Gwyneth Paltrow naked.<br /><br />Both films seem contrived, as if the writers of the works the films are based on did market research and said, ""Ok, there's a market for stories about relationships between women, so I'm going to write about two sisters with an offensive stepmother"" In other words, instead of the drama emerging from the truth of the relationship, the relationship is invented to fit the dramatic situation. It seems forced, the characters don't seem real, the relationships are unbelievable.<br /><br />The resolution of the tensions between the characters is simplistic with simple apologies completely whisking away years of acrimony leaving everyone feeling warm and fuzzy ever after. It's just not real. Romantic fantasy.<br /><br />The characters in In Her Shoes are a little more overblown than Moonlight & Valentino, especially the stepmother part. Sydelle Feller is so evil that it is difficult to believe that the father would stay with her, or even marry her in the first place.<br /><br />If you liked Moonlight & Valentino you will probably like In Her Shoes as well. Enjoyable performances in both, in fact, the actors bring depth to their parts that goes way beyond the contrived sentimentality of the scripts.",0,0,0.1328125,llama_correct_bilstm_wrong
3162,"Whale-hunters pick on the wrong freaking whale.<br /><br />A group of yahoo whale exploitists capture a female and string her up by her tail-fin. The whale's mate sees the whole thing including the moment the female's unborn baby slips out and slops onto the deck. 'Captain Nolan' (Richard Harris) could tell that the big male is really mad by the way it stared him down as if to say, ""Get out of town before high-tide."" <br /><br />This story of revenge has Harris' presence and Bo's beauty, but not much else. This was Bo's first 'released' film, though her first acting job was four years previous in 'And Once Upon a Love' released in 1981 as 'Fantasies' (directed by John Derek).<br /><br />P.S. Today, the date of this review (November 20), is Bo Derek's birthday. I hope Bo has a 'whale' of a good time..... get it?..... whale?..... hee-hee.",0,1,0.8625728487968445,"Whale-hunters pick on the wrong freaking whale.<br /><br />A group of yahoo whale exploitists capture a female and string her up by her tail-fin. The whale's mate sees the whole thing including the moment the female's unborn baby slips out and slops onto the deck. 'Captain Nolan' (Richard Harris) could tell that the big male is really mad by the way it stared him down as if to say, ""Get out of town before high-tide."" <br /><br />This story of revenge has Harris' presence and Bo's beauty, but not much else. This was Bo's first 'released' film, though her first acting job was four years previous in 'And Once Upon a Love' released in 1981 as 'Fantasies' (directed by John Derek).<br /><br />P.S. Today, the date of this review (November 20), is Bo Derek's birthday. I hope Bo has a 'whale' of a good time..... get it?..... whale?..... hee-hee.",0,0,0.0849609375,llama_correct_bilstm_wrong
3188,"Goodnight, Mister Tom begins in an impossibly exquisite village in the south of England where the sun always seems to shine. Before we have much idea of the period we hear a radio announcement of the declaration of World War II. Soon a train blowing clouds of steam brings refugee children from London and when shy little William is billeted with reluctant, gruff old Tom (who you just know will turn out to have a heart of gold) our tale begins.<br /><br />And what a load of sentimental claptrap it is. In fact it's just the old odd-couple buddy formula. Aren't any new stories being written?<br /><br />As I suggested there's hardly any period feel in the village and not much more in London apart from the odd old ambulance rattling around. And certainly no hint of the horror of the Blitz as London's citizens file politely into air-raid shelters. Even when the local schoolteacher's husband is declared missing presumed killed, he is later restored to life.<br /><br />I found `Goodnight, Mister Tom' cliched and obvious and John Thaw's accent conjured up a picture of Ronnie Barker of the Two Ronnies with a straw in his mouth doing his `country bumpkin' accent.<br /><br />Incidentally my wife enjoyed this movie for all the reasons that I disliked it and looking at fellow-imdb reviewers I seem to be in a minority of one.<br /><br />",0,1,0.711266279220581,"Goodnight, Mister Tom begins in an impossibly exquisite village in the south of England where the sun always seems to shine. Before we have much idea of the period we hear a radio announcement of the declaration of World War II. Soon a train blowing clouds of steam brings refugee children from London and when shy little William is billeted with reluctant, gruff old Tom (who you just know will turn out to have a heart of gold) our tale begins.<br /><br />And what a load of sentimental claptrap it is. In fact it's just the old odd-couple buddy formula. Aren't any new stories being written?<br /><br />As I suggested there's hardly any period feel in the village and not much more in London apart from the odd old ambulance rattling around. And certainly no hint of the horror of the Blitz as London's citizens file politely into air-raid shelters. Even when the local schoolteacher's husband is declared missing presumed killed, he is later restored to life.<br /><br />I found `Goodnight, Mister Tom' cliched and obvious and John Thaw's accent conjured up a picture of Ronnie Barker of the Two Ronnies with a straw in his mouth doing his `country bumpkin' accent.<br /><br />Incidentally my wife enjoyed this movie for all the reasons that I disliked it and looking at fellow-imdb reviewers I seem to be in a minority of one.<br /><br />",0,0,0.0011672973632812,llama_correct_bilstm_wrong
3200,"It is a great tragedy that both Richard Harris and John Derek are no longer with us. But that shouldn't blind anybody to the fact that in 1981, a pretty ugly blotch appears on both men's CVs. No doubt John Derek conceived this movie doing for his wife what 'Some Like it Hot' and 'One Million Years BC' did for Maryln Monroe and Raquel Welsh respectively, creating an iconic sex symbol for the new decade. Having run to embrace Dudley Moore on the beach in '10' Bo's reputation, an all-star cast and location filming in Sri Lanka meant that nothing could go wrong. Alas, as they say, Mortals plan and God laughs. It is said that when this film premiered in 1981, the Edgar Rice Burrows estate tried to take legal action against it. Bo Derek plays Jane Parker who sets off into turn-of-the century Africa to be reunited with her boozy, abusive Dad, Richard Harris. Daddy Parker is an explorer who has set out to find 'the Great Inland Sea' the stuff of local legend, whose existence has been poo-pooed by conventional wisdom. Harris is worth watching for a wonderfully hammy, tanked -up performance which includes singing an Irish ditty at an Indian elephant that somehow found its way into Africa (did it arrive at the same time as the Orang-Utan from Sumatra???) Furthermore, although Jane professes to despise Parker, Bo and Rich's relationship is creepily incestuous, testimony perhaps to the effects of the tropical heat. Before long, however, local legends start to circulate about a 'Great White Ape' and Jane hears the famous yodel. This is the movie's cue for Miles O'Keefe, a future B-Movie star, making a rather odd debut as the loin-clothed Lord of the Jungle. Unlike Johnny Weismuller with his pidgin English or Ron Ely who speaks the language fluently, the O'Keefe Tarzan is mute. Given some of Bo and Richie's dialog, though, this is probably not a bad thing. Harris and his caravan eventually reaches the Great Inland Sea, located atop a gigantic plateau that seems to run halfway across Africa....hang on, aren't seas, lakes and other watery places generally located in low-lying areas?? Nevermind, it is just one of many anomalies in the John Derek universe. The crew attempt to mount the cliffs and when the ropes snap, Harris roars echoing abuse at the hapless men who have plummeted to their deaths. On another occasion, Jane decides to take a nude swim by the Inland Sea, giving another occasion to see some gratuitous nudity. Out of nowhere a single male lion appears. Now lions usually travel in prides and never go near beaches but later on, Tarzan will be wrestling with a (venomous) boa constrictor. Zoology doesn't seem to have been one of John Derek's strong points..... This being a Tarzan movie, Jane becomes enchanted with the Lord of the Jungle and resolves to take his virginity. But having seen his closeness to some of those chimps, you do have to wonder...Speaking of which, it's not only the Edgar Rice Burroughs estate could have sued. It is highly probable that certain primates were on the phone to their lawyers: the chimps here make you miss Cheeta badly. Especially when they do ridiculous things like ride on the backs of elephants and clap their hands when Tarzan and Jane finally get it on! The climax of this film has Bo and Harris captured by some rather stereotypical cannibals who paint our heroine and prepare to sacrifice/eat/execute her. Suffice is to say that The Great Wooden Ape gets his girl and *SPOILER* Harris gets himself impaled on a huge elephant tusk! This doesn't stop the dying Parker from delivering a rambling monologue to Jane. As far as I am aware, the law suit from the Rice Burrows estate never materialized but 'Tarzan the Ape Man' was crucified at the box office (no kidding?) A pity. John Derek could have directed 'Tarzan the Ape Man 2' with Bo Derek and Miles O'Keefe living in domestic bliss and Dudley Moore as 'Boy.'",0,1,0.8644771575927734,"It is a great tragedy that both Richard Harris and John Derek are no longer with us. But that shouldn't blind anybody to the fact that in 1981, a pretty ugly blotch appears on both men's CVs. No doubt John Derek conceived this movie doing for his wife what 'Some Like it Hot' and 'One Million Years BC' did for Maryln Monroe and Raquel Welsh respectively, creating an iconic sex symbol for the new decade. Having run to embrace Dudley Moore on the beach in '10' Bo's reputation, an all-star cast and location filming in Sri Lanka meant that nothing could go wrong. Alas, as they say, Mortals plan and God laughs. It is said that when this film premiered in 1981, the Edgar Rice Burrows estate tried to take legal action against it. Bo Derek plays Jane Parker who sets off into turn-of-the century Africa to be reunited with her boozy, abusive Dad, Richard Harris. Daddy Parker is an explorer who has set out to find 'the Great Inland Sea' the stuff of local legend, whose existence has been poo-pooed by conventional wisdom. Harris is worth watching for a wonderfully hammy, tanked -up performance which includes singing an Irish ditty at an Indian elephant that somehow found its way into Africa (did it arrive at the same time as the Orang-Utan from Sumatra???) Furthermore, although Jane professes to despise Parker, Bo and Rich's relationship is creepily incestuous, testimony perhaps to the effects of the tropical heat. Before long, however, local legends start to circulate about a 'Great White Ape' and Jane hears the famous yodel. This is the movie's cue for Miles O'Keefe, a future B-Movie star, making a rather odd debut as the loin-clothed Lord of the Jungle. Unlike Johnny Weismuller with his pidgin English or Ron Ely who speaks the language fluently, the O'Keefe Tarzan is mute. Given some of Bo and Richie's dialog, though, this is probably not a bad thing. Harris and his caravan eventually reaches the Great Inland Sea, located atop a gigantic plateau that seems to run halfway across Africa....hang on, aren't seas, lakes and other watery places generally located in low-lying areas?? Nevermind, it is just one of many anomalies in the John Derek universe. The crew attempt to mount the cliffs and when the ropes snap, Harris roars echoing abuse at the hapless men who have plummeted to their deaths. On another occasion, Jane decides to take a nude swim by the Inland Sea, giving another occasion to see some gratuitous nudity. Out of nowhere a single male lion appears. Now lions usually travel in prides and never go near beaches but later on, Tarzan will be wrestling with a (venomous) boa constrictor. Zoology doesn't seem to have been one of John Derek's strong points..... This being a Tarzan movie, Jane becomes enchanted with the Lord of the Jungle and resolves to take his virginity. But having seen his closeness to some of those chimps, you do have to wonder...Speaking of which, it's not only the Edgar Rice Burroughs estate could have sued. It is highly probable that certain primates were on the phone to their lawyers: the chimps here make you miss Cheeta badly. Especially when they do ridiculous things like ride on the backs of elephants and clap their hands when Tarzan and Jane finally get it on! The climax of this film has Bo and Harris captured by some rather stereotypical cannibals who paint our heroine and prepare to sacrifice/eat/execute her. Suffice is to say that The Great Wooden Ape gets his girl and *SPOILER* Harris gets himself impaled on a huge elephant tusk! This doesn't stop the dying Parker from delivering a rambling monologue to Jane. As far as I am aware, the law suit from the Rice Burrows estate never materialized but 'Tarzan the Ape Man' was crucified at the box office (no kidding?) A pity. John Derek could have directed 'Tarzan the Ape Man 2' with Bo Derek and Miles O'Keefe living in domestic bliss and Dudley Moore as 'Boy.'",0,0,0.00860595703125,llama_correct_bilstm_wrong
3212,"""True"" story of a late monster that appears when an American industrial plant begins polluting the waters. Amusing, though not really good, monster film has lots of people trying to get the monster and find out whats going on but not in a completely involving way. Give it points for giving us a giant monster that they clearly built to scale for some scenes but take some away in that it looks like a non threatening puppy. An amusing exploitation film thats enjoyably silly in the right frame of mind. (My one complaint is that the print used on the Elvira release is so poor that it looks like a well worn video tape copy that was past its prime 20 years ago.)",0,0,0.3136992752552032,"""True"" story of a late monster that appears when an American industrial plant begins polluting the waters. Amusing, though not really good, monster film has lots of people trying to get the monster and find out whats going on but not in a completely involving way. Give it points for giving us a giant monster that they clearly built to scale for some scenes but take some away in that it looks like a non threatening puppy. An amusing exploitation film thats enjoyably silly in the right frame of mind. (My one complaint is that the print used on the Elvira release is so poor that it looks like a well worn video tape copy that was past its prime 20 years ago.)",0,1,0.5625,bilstm_correct_llama_wrong
3219,"There are two things that I noticed in this film. (This is not a spoiler, just a mistake in storytelling.) When Cole takes Bill to his first B&E, he finds the ""box"". As soon as Cole finds it he says, ""The box. Everyone's got a box"". A minute later, just before he dumps the contents on the floor he says, ""We're actually very fortunate. You don't see these often"".<br /><br />Observation #2 (Spoiler Alert!)<br /><br />I had to watch the thing three times, I couldn't figure a couple of things out. Then I watched the Chronological version and saw that they were having flash backs from the latter to the previous during the time changes. So at some points we were actually watching three different times in about 1 min of wall time.<br /><br />That was a good thing because I don't know how many more times I could watch it before returning it to Netflix.<br /><br />Color me obsessive.",1,1,0.8637551069259644,"There are two things that I noticed in this film. (This is not a spoiler, just a mistake in storytelling.) When Cole takes Bill to his first B&E, he finds the ""box"". As soon as Cole finds it he says, ""The box. Everyone's got a box"". A minute later, just before he dumps the contents on the floor he says, ""We're actually very fortunate. You don't see these often"".<br /><br />Observation #2 (Spoiler Alert!)<br /><br />I had to watch the thing three times, I couldn't figure a couple of things out. Then I watched the Chronological version and saw that they were having flash backs from the latter to the previous during the time changes. So at some points we were actually watching three different times in about 1 min of wall time.<br /><br />That was a good thing because I don't know how many more times I could watch it before returning it to Netflix.<br /><br />Color me obsessive.",1,0,0.349609375,bilstm_correct_llama_wrong
3226,"This movie blew me away - I have only seen two episodes of the show, never saw the first movie, but went to a pre-screening where Johnny Knoxville himself introduced the movie, telling us to 'turn off our sense of moral judgment for an hour and a half.' He was right. As a movie, this would probably rate a 2, given it has zero plot, no structure besides randomness, and very little production value. However, that isn't the point. Everyone in our theatre was laughing and gasping the whole way through - not only were some of the stunts creative (see trailer if you need to know but they hid some of the best (or worst depending on how you want to look at it)), but some of the stuff they did took us completely by surprise. These guys do some stuff that won't make it into your newspaper reviews (and probably can't even be published here), involving lots of things below the belt. However, almost 3/4 of the stunts are fantastically hysterical (even if morally condemnable, but remember Knoxville's statement), and if you are in the right mindset this movie is hysterical to watch. Only about 20 minutes of this movie could have actually been shown on TV, so consider yourself warned of what you're getting into - some stuff is disgusting, but instead of being repulsed by it you end up laughing at the sheer stupidity of it all. As a person who thought Jackass the TV show was an over-hyped fad with only a few funny sketches and lots of unnecessary pain, the amount of fun I had at this movie has made me realize that having no boundaries is the best environment for these guys to work in. It's a lot of fun and should be a great comedic fix until the Borat movie comes out. With this movie, you may think you know what you're getting, but these guys are a few steps ahead of you - I guarantee you'll be surprised by the 3rd sketch. So enjoy, and don't worry: you won't want to perform almost any of their stuff at home.",1,0,0.1044478788971901,"This movie blew me away - I have only seen two episodes of the show, never saw the first movie, but went to a pre-screening where Johnny Knoxville himself introduced the movie, telling us to 'turn off our sense of moral judgment for an hour and a half.' He was right. As a movie, this would probably rate a 2, given it has zero plot, no structure besides randomness, and very little production value. However, that isn't the point. Everyone in our theatre was laughing and gasping the whole way through - not only were some of the stunts creative (see trailer if you need to know but they hid some of the best (or worst depending on how you want to look at it)), but some of the stuff they did took us completely by surprise. These guys do some stuff that won't make it into your newspaper reviews (and probably can't even be published here), involving lots of things below the belt. However, almost 3/4 of the stunts are fantastically hysterical (even if morally condemnable, but remember Knoxville's statement), and if you are in the right mindset this movie is hysterical to watch. Only about 20 minutes of this movie could have actually been shown on TV, so consider yourself warned of what you're getting into - some stuff is disgusting, but instead of being repulsed by it you end up laughing at the sheer stupidity of it all. As a person who thought Jackass the TV show was an over-hyped fad with only a few funny sketches and lots of unnecessary pain, the amount of fun I had at this movie has made me realize that having no boundaries is the best environment for these guys to work in. It's a lot of fun and should be a great comedic fix until the Borat movie comes out. With this movie, you may think you know what you're getting, but these guys are a few steps ahead of you - I guarantee you'll be surprised by the 3rd sketch. So enjoy, and don't worry: you won't want to perform almost any of their stuff at home.",1,1,0.9921875,llama_correct_bilstm_wrong
3228,"Stripes, an army training camp comedy starring Bill Murray and directed by Ivan Reitman, is a favourite of mine. Meatballs, a summer camp 'romp' starring Bill Murray and directed by Ivan Reitman, is a complete waste of time. It takes a considerable effort for four screenwriters to produce a movie (the word 'comedy' infers a work with mirth aforethought) as witless, anaemic and boring as this.<br /><br />Murray evidently reached the same conclusion during filming, but his usually reliable powers of improvisation escape him and his flailing attempts to inject life into proceedings just add to the embarrassment - the ""It really doesn't matter"" chanting scene is excruciating. It doesn't help that the supporting cast is bereft of talent - the funniest thing about them is their hair, but then Meatballs was made in 1979. (""And introducing Chris Makepeace as Rudy"" announce the opening credits. No, not THE Chris Makepeace?!).<br /><br />Mercifully, Reitman rectified his mistake two years later for Stripes. Murray's shtick is so much funnier when he's larking around with the likes of John Candy, Warren Oates and John Larroquette. Ditch this and watch that.",0,1,0.7150080800056458,"Stripes, an army training camp comedy starring Bill Murray and directed by Ivan Reitman, is a favourite of mine. Meatballs, a summer camp 'romp' starring Bill Murray and directed by Ivan Reitman, is a complete waste of time. It takes a considerable effort for four screenwriters to produce a movie (the word 'comedy' infers a work with mirth aforethought) as witless, anaemic and boring as this.<br /><br />Murray evidently reached the same conclusion during filming, but his usually reliable powers of improvisation escape him and his flailing attempts to inject life into proceedings just add to the embarrassment - the ""It really doesn't matter"" chanting scene is excruciating. It doesn't help that the supporting cast is bereft of talent - the funniest thing about them is their hair, but then Meatballs was made in 1979. (""And introducing Chris Makepeace as Rudy"" announce the opening credits. No, not THE Chris Makepeace?!).<br /><br />Mercifully, Reitman rectified his mistake two years later for Stripes. Murray's shtick is so much funnier when he's larking around with the likes of John Candy, Warren Oates and John Larroquette. Ditch this and watch that.",0,0,0.00048828125,llama_correct_bilstm_wrong
3233,"I thought it was a New-York located movie: wrong! It's a little British countryside setting.<br /><br />I thought it was a comedy: wrong! It's a drama.... Well, up to the last third, because after the story becomes totally ""abracadabrantesque"", the symbolic word for a French presidential mandate. It means, close to nonsense even it the motives would like to bring a sincere feeling.<br /><br />What Do I have left? Maybe, a good duo of actress: Yes, I know, they are 3 friends, but the redhead policewoman is a bit invisible for me. The tall doctoress surprises by her punch, and McDowell delivers a fine acting as usual, all in delicate, soft and almost mute attitude. This gentleness puzzles me, because as other fine artists or directors, the same pattern is repeating over and over. In her case, it's like, whatever the movie, it's always the same character defined by her feelings, her values, who lives infinite different stories. I still don't know how to set the limit (or the fusion) between the artists and the works.<br /><br />Another positive side of this movie is its feminine touch & the interesting different points of view. The women have each their own way of living, even if they are all single. It brings a lot of tolerance and learning to witness how a same and unique reality can be perceived in as many ways as people.<br /><br />Finally, the movie is quite viewable, but the great final cuts the desire of a next vision.",0,1,0.986365556716919,"I thought it was a New-York located movie: wrong! It's a little British countryside setting.<br /><br />I thought it was a comedy: wrong! It's a drama.... Well, up to the last third, because after the story becomes totally ""abracadabrantesque"", the symbolic word for a French presidential mandate. It means, close to nonsense even it the motives would like to bring a sincere feeling.<br /><br />What Do I have left? Maybe, a good duo of actress: Yes, I know, they are 3 friends, but the redhead policewoman is a bit invisible for me. The tall doctoress surprises by her punch, and McDowell delivers a fine acting as usual, all in delicate, soft and almost mute attitude. This gentleness puzzles me, because as other fine artists or directors, the same pattern is repeating over and over. In her case, it's like, whatever the movie, it's always the same character defined by her feelings, her values, who lives infinite different stories. I still don't know how to set the limit (or the fusion) between the artists and the works.<br /><br />Another positive side of this movie is its feminine touch & the interesting different points of view. The women have each their own way of living, even if they are all single. It brings a lot of tolerance and learning to witness how a same and unique reality can be perceived in as many ways as people.<br /><br />Finally, the movie is quite viewable, but the great final cuts the desire of a next vision.",0,0,0.294921875,llama_correct_bilstm_wrong
3238,"If you're a film student, or were one, or are thinking of becoming one, the name Battleship Potemkin has or will have a resonance. Sergei Eistenstein, like other silent-film pioneers like Griffith (although Eisenstein's innovations are not as commonplace as Griffith's) and Murnau, has had such an impact on the history of cinema it's of course taken for granted. The reason I bring up the film student part is because at some point, whether you'd like it or not, your film professor 9 times out of 10 will show the ""Odessa Stairs"" sequence of this film. It's hard to say if it's even the 'best' part of the film's several sequences dealing with the (at the time current) times of the Russian revolution. But it does leave the most impact, and it can be seen in many films showcasing suspense, or just plain montage (The Untouchables' climax comes to mind).<br /><br />Montage, which was not just Eistenstein's knack but also his life's blood early in his career, is often misused in the present cinema, or if not misused then in an improper context for the story. Sometimes montage is used now as just another device to get from point A to point B. Montage was something else for Eisenstein; he was trying to communicate in the most direct way that he could the urgency, the passion(s), and the ultimate tragedies that were in the Russian people at the time and place. Even if one doesn't see all of Eisenstein's narrative or traditional 'story' ideas to have much grounding (Kubrick has said this), one can't deny the power of seeing the ships arriving at the harbor, the people on the stairs, and the soldiers coming at them every which way with guns. Some may find it hard to believe this was done in the 20's; it has that power like the Passion of Joan of Arc to over-pass its time and remain in importance if only in terms of technique and emotion.<br /><br />Of course, one could go on for books (which have been written hundreds of times over, not the least of which by Eisenstein himself). On the film in and of itself, Battleship Potemkin is really more like a dramatized newsreel than a specific story in a movie. The first segment is also one of the great sequences in film, as a mutiny is plotted against the Captain and other head-ups of a certain Ship. This is detailed almost in a manipulative way, but somehow extremely effective; montage is used here as well, but in spurts of energy that capture the eye. Other times Eisenstein is more content to just let the images speak for themselves, as the soldiers grow weary without food and water. He isn't one of those directors who will try to get all sides to the story; he is, of course, very much early 20th century Russian, but he is nothing else but honest with how he sees his themes and style, and that is what wins over in the end.<br /><br />Some may want to check it outside of film-school, as the 'Stairs' sequence is like one of those landmarks of severe tragedy on film, displaying the ugly side of revolution. Eisenstein may not be one of the more 'accessible' silent-film directors, but if montage, detail in the frame, non-actors, and Bolshevik themes are your cup of tea, it's truly one of the must sees of a lifetime.",1,0,0.4527111053466797,"If you're a film student, or were one, or are thinking of becoming one, the name Battleship Potemkin has or will have a resonance. Sergei Eistenstein, like other silent-film pioneers like Griffith (although Eisenstein's innovations are not as commonplace as Griffith's) and Murnau, has had such an impact on the history of cinema it's of course taken for granted. The reason I bring up the film student part is because at some point, whether you'd like it or not, your film professor 9 times out of 10 will show the ""Odessa Stairs"" sequence of this film. It's hard to say if it's even the 'best' part of the film's several sequences dealing with the (at the time current) times of the Russian revolution. But it does leave the most impact, and it can be seen in many films showcasing suspense, or just plain montage (The Untouchables' climax comes to mind).<br /><br />Montage, which was not just Eistenstein's knack but also his life's blood early in his career, is often misused in the present cinema, or if not misused then in an improper context for the story. Sometimes montage is used now as just another device to get from point A to point B. Montage was something else for Eisenstein; he was trying to communicate in the most direct way that he could the urgency, the passion(s), and the ultimate tragedies that were in the Russian people at the time and place. Even if one doesn't see all of Eisenstein's narrative or traditional 'story' ideas to have much grounding (Kubrick has said this), one can't deny the power of seeing the ships arriving at the harbor, the people on the stairs, and the soldiers coming at them every which way with guns. Some may find it hard to believe this was done in the 20's; it has that power like the Passion of Joan of Arc to over-pass its time and remain in importance if only in terms of technique and emotion.<br /><br />Of course, one could go on for books (which have been written hundreds of times over, not the least of which by Eisenstein himself). On the film in and of itself, Battleship Potemkin is really more like a dramatized newsreel than a specific story in a movie. The first segment is also one of the great sequences in film, as a mutiny is plotted against the Captain and other head-ups of a certain Ship. This is detailed almost in a manipulative way, but somehow extremely effective; montage is used here as well, but in spurts of energy that capture the eye. Other times Eisenstein is more content to just let the images speak for themselves, as the soldiers grow weary without food and water. He isn't one of those directors who will try to get all sides to the story; he is, of course, very much early 20th century Russian, but he is nothing else but honest with how he sees his themes and style, and that is what wins over in the end.<br /><br />Some may want to check it outside of film-school, as the 'Stairs' sequence is like one of those landmarks of severe tragedy on film, displaying the ugly side of revolution. Eisenstein may not be one of the more 'accessible' silent-film directors, but if montage, detail in the frame, non-actors, and Bolshevik themes are your cup of tea, it's truly one of the must sees of a lifetime.",1,1,1.0,llama_correct_bilstm_wrong
